UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW ,YEAR,GRNRALW
228705,14,18,2,2,20,R,145,R,86.0,R,59.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,1.0,R,8.0,R,6.0,R,2.0,R,109.0,R,62.0,R,47.0,R,0.0,R,0.0,R,0.0,R,22.0,R,15.0,R,7.0,R,1.0,R,0.0,R,1.0,R,2.0,R,1.0,R,1.0,R,2.0,R,2.0,R,,2024,0.0
228705,15,19,2,2,21,R,57,R,35.0,R,22.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3.0,R,3.0,R,0.0,R,41.0,R,25.0,R,16.0,R,0.0,R,0.0,R,0.0,R,9.0,R,4.0,R,5.0,R,2.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,,2024,0.0
228705,16,20,2,2,30,R,376,R,212.0,R,164.0,R,0.0,R,0.0,R,0.0,R,4.0,R,1.0,R,3.0,R,34.0,R,29.0,R,5.0,R,272.0,R,134.0,R,138.0,R,1.0,R,0.0,R,1.0,R,59.0,R,43.0,R,16.0,R,5.0,R,4.0,R,1.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,,2024,0.0
228705,40,11,1,1,999,R,2,R,2.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,,2024,0.0
228705,41,31,1,1,999,R,49,R,29.0,R,20.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,R,1.0,Z,0.0,R,1.0,Z,0.0,R,1.0,R,38.0,R,23.0,R,15.0,Z,0.0,Z,0.0,Z,0.0,R,8.0,R,5.0,R,3.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,,2024,1.0
228705,42,32,1,1,999,R,279,R,178.0,R,101.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,35.0,R,25.0,R,10.0,R,193.0,R,118.0,R,75.0,R,0.0,R,0.0,R,0.0,R,45.0,R,32.0,R,13.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,1.0,R,,2024,3.0
228705,43,31,2,2,22,R,49,R,29.0,R,20.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,R,1.0,Z,0.0,R,1.0,Z,0.0,R,1.0,R,38.0,R,23.0,R,15.0,Z,0.0,Z,0.0,Z,0.0,R,8.0,R,5.0,R,3.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,1.0,Z,0.0,R,,2024,1.0
228705,44,32,2,2,23,R,279,R,178.0,R,101.0,R,0.0,R,0.0,R,0.0,R,2.0,R,2.0,R,0.0,R,35.0,R,25.0,R,10.0,R,193.0,R,118.0,R,75.0,R,0.0,R,0.0,R,0.0,R,45.0,R,32.0,R,13.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4.0,R,1.0,R,,2024,3.0
228723,1,10,1,1,999,R,10052,R,5178.0,R,4874.0,R,20.0,R,14.0,R,6.0,R,1036.0,R,611.0,R,425.0,R,254.0,R,128.0,R,126.0,R,2621.0,R,1261.0,R,1360.0,R,6.0,R,4.0,R,2.0,R,5646.0,R,2892.0,R,2754.0,R,341.0,R,177.0,R,164.0,R,11.0,R,7.0,R,4.0,R,117.0,R,84.0,R,,2024,33.0
228723,2,12,1,1,999,R,10052,R,5178.0,R,4874.0,R,20.0,R,14.0,R,6.0,R,1036.0,R,611.0,R,425.0,R,254.0,R,128.0,R,126.0,R,2621.0,R,1261.0,R,1360.0,R,6.0,R,4.0,R,2.0,R,5646.0,R,2892.0,R,2754.0,R,341.0,R,177.0,R,164.0,R,11.0,R,7.0,R,4.0,R,117.0,R,84.0,R,,2024,33.0
228723,3,13,1,1,999,R,8435,R,4177.0,R,4258.0,R,18.0,R,13.0,R,5.0,R,888.0,R,508.0,R,380.0,R,184.0,R,83.0,R,101.0,R,2060.0,R,941.0,R,1119.0,R,4.0,R,2.0,R,2.0,R,4898.0,R,2413.0,R,2485.0,R,286.0,R,147.0,R,139.0,R,9.0,R,6.0,R,3.0,R,88.0,R,64.0,R,,2024,24.0
228723,4,20,1,1,999,R,972,R,636.0,R,336.0,R,1.0,R,0.0,R,1.0,R,84.0,R,60.0,R,24.0,R,47.0,R,33.0,R,14.0,R,328.0,R,198.0,R,130.0,R,2.0,R,2.0,R,0.0,R,455.0,R,307.0,R,148.0,R,27.0,R,16.0,R,11.0,R,2.0,R,1.0,R,1.0,R,26.0,R,19.0,R,,2024,7.0
228723,6,10,2,2,10,R,10052,R,5178.0,R,4874.0,R,20.0,R,14.0,R,6.0,R,1036.0,R,611.0,R,425.0,R,254.0,R,128.0,R,126.0,R,2621.0,R,1261.0,R,1360.0,R,6.0,R,4.0,R,2.0,R,5646.0,R,2892.0,R,2754.0,R,341.0,R,177.0,R,164.0,R,11.0,R,7.0,R,4.0,R,117.0,R,84.0,R,,2024,33.0
228723,8,12,2,2,50,R,10052,R,5178.0,R,4874.0,R,20.0,R,14.0,R,6.0,R,1036.0,R,611.0,R,425.0,R,254.0,R,128.0,R,126.0,R,2621.0,R,1261.0,R,1360.0,R,6.0,R,4.0,R,2.0,R,5646.0,R,2892.0,R,2754.0,R,341.0,R,177.0,R,164.0,R,11.0,R,7.0,R,4.0,R,117.0,R,84.0,R,,2024,33.0
228723,9,13,2,2,29A,R,8435,R,4177.0,R,4258.0,R,18.0,R,13.0,R,5.0,R,888.0,R,508.0,R,380.0,R,184.0,R,83.0,R,101.0,R,2060.0,R,941.0,R,1119.0,R,4.0,R,2.0,R,2.0,R,4898.0,R,2413.0,R,2485.0,R,286.0,R,147.0,R,139.0,R,9.0,R,6.0,R,3.0,R,88.0,R,64.0,R,,2024,24.0
228723,12,16,2,2,18A,R,8435,R,4177.0,R,4258.0,R,18.0,R,13.0,R,5.0,R,888.0,R,508.0,R,380.0,R,184.0,R,83.0,R,101.0,R,2060.0,R,941.0,R,1119.0,R,4.0,R,2.0,R,2.0,R,4898.0,R,2413.0,R,2485.0,R,286.0,R,147.0,R,139.0,R,9.0,R,6.0,R,3.0,R,88.0,R,64.0,R,,2024,24.0
228723,13,17,2,2,19,R,6147,R,2672.0,R,3475.0,R,9.0,R,6.0,R,3.0,R,674.0,R,364.0,R,310.0,R,130.0,R,54.0,R,76.0,R,1445.0,R,572.0,R,873.0,R,2.0,R,0.0,R,2.0,R,3612.0,R,1531.0,R,2081.0,R,204.0,R,95.0,R,109.0,R,5.0,R,2.0,R,3.0,R,66.0,R,48.0,R,,2024,18.0
228723,14,18,2,2,20,R,1996,R,1297.0,R,699.0,R,9.0,R,7.0,R,2.0,R,181.0,R,122.0,R,59.0,R,45.0,R,25.0,R,20.0,R,526.0,R,306.0,R,220.0,R,2.0,R,2.0,R,0.0,R,1145.0,R,779.0,R,366.0,R,69.0,R,43.0,R,26.0,R,3.0,R,3.0,R,0.0,R,16.0,R,10.0,R,,2024,6.0
228723,15,19,2,2,21,R,292,R,208.0,R,84.0,R,0.0,R,0.0,R,0.0,R,33.0,R,22.0,R,11.0,R,9.0,R,4.0,R,5.0,R,89.0,R,63.0,R,26.0,R,0.0,R,0.0,R,0.0,R,141.0,R,103.0,R,38.0,R,13.0,R,9.0,R,4.0,R,1.0,R,1.0,R,0.0,R,6.0,R,6.0,R,,2024,0.0
228723,16,20,2,2,30,R,972,R,636.0,R,336.0,R,1.0,R,0.0,R,1.0,R,84.0,R,60.0,R,24.0,R,47.0,R,33.0,R,14.0,R,328.0,R,198.0,R,130.0,R,2.0,R,2.0,R,0.0,R,455.0,R,307.0,R,148.0,R,27.0,R,16.0,R,11.0,R,2.0,R,1.0,R,1.0,R,26.0,R,19.0,R,,2024,7.0
228723,41,31,1,1,999,R,109,R,83.0,R,26.0,R,0.0,R,0.0,R,0.0,R,15.0,R,15.0,R,0.0,R,5.0,R,2.0,R,3.0,R,39.0,R,30.0,R,9.0,R,0.0,R,0.0,R,0.0,R,45.0,R,35.0,R,10.0,R,4.0,R,1.0,R,3.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,,2024,1.0
228723,42,32,1,1,999,R,536,R,282.0,R,254.0,R,1.0,R,1.0,R,0.0,R,49.0,R,28.0,R,21.0,R,18.0,R,10.0,R,8.0,R,194.0,R,92.0,R,102.0,R,0.0,R,0.0,R,0.0,R,248.0,R,137.0,R,111.0,R,24.0,R,13.0,R,11.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,,2024,1.0
228723,43,31,2,2,22,R,109,R,83.0,R,26.0,R,0.0,R,0.0,R,0.0,R,15.0,R,15.0,R,0.0,R,5.0,R,2.0,R,3.0,R,39.0,R,30.0,R,9.0,R,0.0,R,0.0,R,0.0,R,45.0,R,35.0,R,10.0,R,4.0,R,1.0,R,3.0,R,0.0,R,0.0,R,0.0,R,1.0,R,0.0,R,,2024,1.0
228723,44,32,2,2,23,R,536,R,282.0,R,254.0,R,1.0,R,1.0,R,0.0,R,49.0,R,28.0,R,21.0,R,18.0,R,10.0,R,8.0,R,194.0,R,92.0,R,102.0,R,0.0,R,0.0,R,0.0,R,248.0,R,137.0,R,111.0,R,24.0,R,13.0,R,11.0,R,0.0,R,0.0,R,0.0,R,2.0,R,1.0,R,,2024,1.0
228769,1,10,1,1,999,R,3400,R,1647.0,R,1753.0,R,3.0,R,2.0,R,1.0,R,600.0,R,305.0,R,295.0,R,350.0,R,127.0,R,223.0,R,1142.0,R,523.0,R,619.0,R,1.0,Z,0.0,R,1.0,R,930.0,R,478.0,R,452.0,R,162.0,R,71.0,R,91.0,R,58.0,R,27.0,R,31.0,R,154.0,R,114.0,R,,2024,40.0
228769,2,12,1,1,999,R,3399,R,1646.0,R,1753.0,R,3.0,R,2.0,R,1.0,R,599.0,R,304.0,R,295.0,R,350.0,R,127.0,R,223.0,R,1142.0,R,523.0,R,619.0,R,1.0,R,0.0,R,1.0,R,930.0,R,478.0,R,452.0,R,162.0,R,71.0,R,91.0,R,58.0,R,27.0,R,31.0,R,154.0,R,114.0,R,,2024,40.0
228769,3,13,1,1,999,R,1836,R,837.0,R,999.0,R,2.0,R,1.0,R,1.0,R,389.0,R,176.0,R,213.0,R,172.0,R,60.0,R,112.0,R,556.0,R,214.0,R,342.0,R,1.0,R,0.0,R,1.0,R,487.0,R,243.0,R,244.0,R,76.0,R,41.0,R,35.0,R,36.0,R,13.0,R,23.0,R,117.0,R,89.0,R,,2024,28.0
228769,4,20,1,1,999,R,819,R,398.0,R,421.0,R,1.0,R,1.0,R,0.0,R,127.0,R,72.0,R,55.0,R,86.0,R,32.0,R,54.0,R,319.0,R,161.0,R,158.0,R,0.0,R,0.0,R,0.0,R,236.0,R,113.0,R,123.0,R,47.0,R,18.0,R,29.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,,2024,2.0
228769,6,10,2,2,10,R,3400,R,1647.0,R,1753.0,R,3.0,R,2.0,R,1.0,R,600.0,R,305.0,R,295.0,R,350.0,R,127.0,R,223.0,R,1142.0,R,523.0,R,619.0,R,1.0,R,0.0,R,1.0,R,930.0,R,478.0,R,452.0,R,162.0,R,71.0,R,91.0,R,58.0,R,27.0,R,31.0,R,154.0,R,114.0,R,,2024,40.0
228769,7,11,2,2,45,R,1,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,,2024,0.0
228769,8,12,2,2,50,R,3399,R,1646.0,R,1753.0,R,3.0,R,2.0,R,1.0,R,599.0,R,304.0,R,295.0,R,350.0,R,127.0,R,223.0,R,1142.0,R,523.0,R,619.0,R,1.0,R,0.0,R,1.0,R,930.0,R,478.0,R,452.0,R,162.0,R,71.0,R,91.0,R,58.0,R,27.0,R,31.0,R,154.0,R,114.0,R,,2024,40.0
228769,9,13,2,2,29A,R,1836,R,837.0,R,999.0,R,2.0,R,1.0,R,1.0,R,389.0,R,176.0,R,213.0,R,172.0,R,60.0,R,112.0,R,556.0,R,214.0,R,342.0,R,1.0,R,0.0,R,1.0,R,487.0,R,243.0,R,244.0,R,76.0,R,41.0,R,35.0,R,36.0,R,13.0,R,23.0,R,117.0,R,89.0,R,,2024,28.0
228769,12,16,2,2,18A,R,1836,R,837.0,R,999.0,R,2.0,R,1.0,R,1.0,R,389.0,R,176.0,R,213.0,R,172.0,R,60.0,R,112.0,R,556.0,R,214.0,R,342.0,R,1.0,R,0.0,R,1.0,R,487.0,R,243.0,R,244.0,R,76.0,R,41.0,R,35.0,R,36.0,R,13.0,R,23.0,R,117.0,R,89.0,R,,2024,28.0
228769,13,17,2,2,19,R,1142,R,512.0,R,630.0,R,1.0,R,0.0,R,1.0,R,256.0,R,102.0,R,154.0,R,90.0,R,31.0,R,59.0,R,330.0,R,129.0,R,201.0,R,0.0,R,0.0,R,0.0,R,318.0,R,153.0,R,165.0,R,45.0,R,26.0,R,19.0,R,25.0,R,12.0,R,13.0,R,77.0,R,59.0,R,,2024,18.0
228769,14,18,2,2,20,R,510,R,232.0,R,278.0,R,1.0,R,1.0,R,0.0,R,101.0,R,56.0,R,45.0,R,61.0,R,21.0,R,40.0,R,160.0,R,52.0,R,108.0,R,1.0,R,0.0,R,1.0,R,116.0,R,60.0,R,56.0,R,27.0,R,14.0,R,13.0,R,9.0,R,1.0,R,8.0,R,34.0,R,27.0,R,,2024,7.0
228769,15,19,2,2,21,R,184,R,93.0,R,91.0,R,0.0,R,0.0,R,0.0,R,32.0,R,18.0,R,14.0,R,21.0,R,8.0,R,13.0,R,66.0,R,33.0,R,33.0,R,0.0,R,0.0,R,0.0,R,53.0,R,30.0,R,23.0,R,4.0,R,1.0,R,3.0,R,2.0,R,0.0,R,2.0,R,6.0,R,3.0,R,,2024,3.0
228769,16,20,2,2,30,R,819,R,398.0,R,421.0,R,1.0,R,1.0,R,0.0,R,127.0,R,72.0,R,55.0,R,86.0,R,32.0,R,54.0,R,319.0,R,161.0,R,158.0,R,0.0,R,0.0,R,0.0,R,236.0,R,113.0,R,123.0,R,47.0,R,18.0,R,29.0,R,0.0,R,0.0,R,0.0,R,3.0,R,1.0,R,,2024,2.0
228769,40,11,1,1,999,R,1,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1.0,R,1.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,,2024,0.0
228769,41,31,1,1,999,R,159,R,88.0,R,71.0,R,0.0,R,0.0,R,0.0,R,33.0,R,22.0,R,11.0,R,18.0,R,8.0,R,10.0,R,70.0,R,35.0,R,35.0,R,0.0,R,0.0,R,0.0,R,25.0,R,15.0,R,10.0,R,8.0,R,3.0,R,5.0,R,2.0,R,2.0,R,0.0,R,3.0,R,3.0,R,,2024,0.0
228769,42,32,1,1,999,R,585,R,323.0,R,262.0,R,0.0,R,0.0,R,0.0,R,50.0,R,34.0,R,16.0,R,74.0,R,27.0,R,47.0,R,197.0,R,113.0,R,84.0,R,0.0,R,0.0,R,0.0,R,182.0,R,107.0,R,75.0,R,31.0,R,9.0,R,22.0,R,20.0,R,12.0,R,8.0,R,31.0,R,21.0,R,,2024,10.0
228769,43,31,2,2,22,R,159,R,88.0,R,71.0,R,0.0,R,0.0,R,0.0,R,33.0,R,22.0,R,11.0,R,18.0,R,8.0,R,10.0,R,70.0,R,35.0,R,35.0,R,0.0,R,0.0,R,0.0,R,25.0,R,15.0,R,10.0,R,8.0,R,3.0,R,5.0,R,2.0,R,2.0,R,0.0,R,3.0,R,3.0,R,,2024,0.0
228769,44,32,2,2,23,R,585,R,323.0,R,262.0,R,0.0,R,0.0,R,0.0,R,50.0,R,34.0,R,16.0,R,74.0,R,27.0,R,47.0,R,197.0,R,113.0,R,84.0,R,0.0,R,0.0,R,0.0,R,182.0,R,107.0,R,75.0,R,31.0,R,9.0,R,22.0,R,20.0,R,12.0,R,8.0,R,31.0,R,21.0,R,,2024,10.0
228778,1,10,1,1,999,R,8817,R,3885.0,R,4932.0,R,8.0,R,4.0,R,4.0,R,2224.0,R,1086.0,R,1138.0,R,403.0,R,141.0,R,262.0,R,2126.0,R,819.0,R,1307.0,R,3.0,R,3.0,Z,0.0,R,3255.0,R,1474.0,R,1781.0,R,342.0,R,138.0,R,204.0,R,70.0,R,37.0,R,33.0,R,386.0,R,183.0,R,,2024,203.0
228778,2,12,1,1,999,R,8817,R,3885.0,R,4932.0,R,8.0,R,4.0,R,4.0,R,2224.0,R,1086.0,R,1138.0,R,403.0,R,141.0,R,262.0,R,2126.0,R,819.0,R,1307.0,R,3.0,R,3.0,R,0.0,R,3255.0,R,1474.0,R,1781.0,R,342.0,R,138.0,R,204.0,R,70.0,R,37.0,R,33.0,R,386.0,R,183.0,R,,2024,203.0
228778,3,13,1,1,999,R,7838,R,3369.0,R,4469.0,R,7.0,R,4.0,R,3.0,R,2076.0,R,1004.0,R,1072.0,R,335.0,R,109.0,R,226.0,R,1779.0,R,640.0,R,1139.0,R,3.0,R,3.0,R,0.0,R,2936.0,R,1303.0,R,1633.0,R,299.0,R,117.0,R,182.0,R,64.0,R,34.0,R,30.0,R,339.0,R,155.0,R,,2024,184.0
228778,6,10,2,2,10,R,8817,R,3885.0,R,4932.0,R,8.0,R,4.0,R,4.0,R,2224.0,R,1086.0,R,1138.0,R,403.0,R,141.0,R,262.0,R,2126.0,R,819.0,R,1307.0,R,3.0,R,3.0,R,0.0,R,3255.0,R,1474.0,R,1781.0,R,342.0,R,138.0,R,204.0,R,70.0,R,37.0,R,33.0,R,386.0,R,183.0,R,,2024,203.0
228778,8,12,2,2,50,R,8817,R,3885.0,R,4932.0,R,8.0,R,4.0,R,4.0,R,2224.0,R,1086.0,R,1138.0,R,403.0,R,141.0,R,262.0,R,2126.0,R,819.0,R,1307.0,R,3.0,R,3.0,R,0.0,R,3255.0,R,1474.0,R,1781.0,R,342.0,R,138.0,R,204.0,R,70.0,R,37.0,R,33.0,R,386.0,R,183.0,R,,2024,203.0
228778,9,13,2,2,29A,R,7838,R,3369.0,R,4469.0,R,7.0,R,4.0,R,3.0,R,2076.0,R,1004.0,R,1072.0,R,335.0,R,109.0,R,226.0,R,1779.0,R,640.0,R,1139.0,R,3.0,R,3.0,R,0.0,R,2936.0,R,1303.0,R,1633.0,R,299.0,R,117.0,R,182.0,R,64.0,R,34.0,R,30.0,R,339.0,R,155.0,R,,2024,184.0
228778,12,16,2,2,18A,R,7838,R,3369.0,R,4469.0,R,7.0,R,4.0,R,3.0,R,2076.0,R,1004.0,R,1072.0,R,335.0,R,109.0,R,226.0,R,1779.0,R,640.0,R,1139.0,R,3.0,R,3.0,R,0.0,R,2936.0,R,1303.0,R,1633.0,R,299.0,R,117.0,R,182.0,R,64.0,R,34.0,R,30.0,R,339.0,R,155.0,R,,2024,184.0
228778,13,17,2,2,19,R,6484,R,2672.0,R,3812.0,R,6.0,R,3.0,R,3.0,R,1798.0,R,853.0,R,945.0,R,276.0,R,77.0,R,199.0,R,1419.0,R,476.0,R,943.0,R,1.0,R,1.0,R,0.0,R,2418.0,R,1023.0,R,1395.0,R,249.0,R,94.0,R,155.0,R,53.0,R,29.0,R,24.0,R,264.0,R,116.0,R,,2024,148.0
228778,14,18,2,2,20,R,1146,R,592.0,R,554.0,R,1.0,R,1.0,R,0.0,R,232.0,R,131.0,R,101.0,R,54.0,R,28.0,R,26.0,R,298.0,R,134.0,R,164.0,R,2.0,R,2.0,R,0.0,R,443.0,R,239.0,R,204.0,R,41.0,R,20.0,R,21.0,R,11.0,R,5.0,R,6.0,R,64.0,R,32.0,R,,2024,32.0
228778,15,19,2,2,21,R,208,R,105.0,R,103.0,R,0.0,R,0.0,R,0.0,R,46.0,R,20.0,R,26.0,R,5.0,R,4.0,R,1.0,R,62.0,R,30.0,R,32.0,R,0.0,R,0.0,R,0.0,R,75.0,R,41.0,R,34.0,R,9.0,R,3.0,R,6.0,R,0.0,R,0.0,R,0.0,R,11.0,R,7.0,R,,2024,4.0
228778,41,31,1,1,999,R,40,R,28.0,R,12.0,R,0.0,R,0.0,R,0.0,R,7.0,R,4.0,R,3.0,R,4.0,R,3.0,R,1.0,R,11.0,R,10.0,R,1.0,R,0.0,R,0.0,R,0.0,R,12.0,R,7.0,R,5.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,3.0,R,3.0,R,,2024,0.0
228778,42,32,1,1,999,R,939,R,488.0,R,451.0,R,1.0,R,0.0,R,1.0,R,141.0,R,78.0,R,63.0,R,64.0,R,29.0,R,35.0,R,336.0,R,169.0,R,167.0,R,0.0,R,0.0,R,0.0,R,307.0,R,164.0,R,143.0,R,40.0,R,20.0,R,20.0,R,6.0,R,3.0,R,3.0,R,44.0,R,25.0,R,,2024,19.0
228778,43,31,2,2,22,R,40,R,28.0,R,12.0,R,0.0,R,0.0,R,0.0,R,7.0,R,4.0,R,3.0,R,4.0,R,3.0,R,1.0,R,11.0,R,10.0,R,1.0,R,0.0,R,0.0,R,0.0,R,12.0,R,7.0,R,5.0,R,3.0,R,1.0,R,2.0,R,0.0,R,0.0,R,0.0,R,3.0,R,3.0,R,,2024,0.0
228778,44,32,2,2,23,R,939,R,488.0,R,451.0,R,1.0,R,0.0,R,1.0,R,141.0,R,78.0,R,63.0,R,64.0,R,29.0,R,35.0,R,336.0,R,169.0,R,167.0,R,0.0,R,0.0,R,0.0,R,307.0,R,164.0,R,143.0,R,40.0,R,20.0,R,20.0,R,6.0,R,3.0,R,3.0,R,44.0,R,25.0,R,,2024,19.0
228787,1,10,1,1,999,R,3751,R,2169.0,R,1582.0,R,2.0,Z,0.0,R,2.0,R,1537.0,R,810.0,R,727.0,R,149.0,R,71.0,R,78.0,R,604.0,R,364.0,R,240.0,R,2.0,R,1.0,R,1.0,R,1014.0,R,647.0,R,367.0,R,153.0,R,93.0,R,60.0,R,108.0,R,64.0,R,44.0,R,182.0,R,119.0,R,,2024,63.0
228787,2,12,1,1,999,R,3747,R,2166.0,R,1581.0,R,2.0,R,0.0,R,2.0,R,1535.0,R,808.0,R,727.0,R,148.0,R,70.0,R,78.0,R,603.0,R,364.0,R,239.0,R,2.0,R,1.0,R,1.0,R,1014.0,R,647.0,R,367.0,R,153.0,R,93.0,R,60.0,R,108.0,R,64.0,R,44.0,R,182.0,R,119.0,R,,2024,63.0
228787,3,13,1,1,999,R,2836,R,1539.0,R,1297.0,R,1.0,Z,0.0,R,1.0,R,1273.0,R,638.0,R,635.0,R,107.0,R,45.0,R,62.0,R,396.0,R,222.0,R,174.0,R,2.0,R,1.0,R,1.0,R,713.0,R,432.0,R,281.0,R,113.0,R,64.0,R,49.0,R,82.0,R,43.0,R,39.0,R,149.0,R,94.0,R,,2024,55.0
228787,4,20,1,1,999,R,556,R,363.0,R,193.0,R,1.0,Z,0.0,R,1.0,R,168.0,R,101.0,R,67.0,R,23.0,R,12.0,R,11.0,R,130.0,R,82.0,R,48.0,Z,0.0,Z,0.0,Z,0.0,R,190.0,R,136.0,R,54.0,R,25.0,R,16.0,R,9.0,R,15.0,R,13.0,R,2.0,R,4.0,R,3.0,R,,2024,1.0
228787,6,10,2,2,10,R,3751,R,2169.0,R,1582.0,R,2.0,R,0.0,R,2.0,R,1537.0,R,810.0,R,727.0,R,149.0,R,71.0,R,78.0,R,604.0,R,364.0,R,240.0,R,2.0,R,1.0,R,1.0,R,1014.0,R,647.0,R,367.0,R,153.0,R,93.0,R,60.0,R,108.0,R,64.0,R,44.0,R,182.0,R,119.0,R,,2024,63.0
228787,7,11,2,2,45,R,4,R,3.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,R,2.0,R,2.0,Z,0.0,R,1.0,R,1.0,Z,0.0,R,1.0,Z,0.0,R,1.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,Z,,2024,0.0
228787,8,12,2,2,50,R,3747,R,2166.0,R,1581.0,R,2.0,R,0.0,R,2.0,R,1535.0,R,808.0,R,727.0,R,148.0,R,70.0,R,78.0,R,603.0,R,364.0,R,239.0,R,2.0,R,1.0,R,1.0,R,1014.0,R,647.0,R,367.0,R,153.0,R,93.0,R,60.0,R,108.0,R,64.0,R,44.0,R,182.0,R,119.0,R,,2024,63.0
228787,9,13,2,2,29A,R,2836,R,1539.0,R,1297.0,R,1.0,Z,0.0,R,1.0,R,1273.0,R,638.0,R,635.0,R,107.0,R,45.0,R,62.0,R,396.0,R,222.0,R,174.0,R,2.0,R,1.0,R,1.0,R,713.0,R,432.0,R,281.0,R,113.0,R,64.0,R,49.0,R,82.0,R,43.0,R,39.0,R,149.0,R,94.0,R,,2024,55.0
228787,12,16,2,2,18A,R,2836,R,1539.0,R,1297.0,R,1.0,Z,0.0,R,1.0,R,1273.0,R,638.0,R,635.0,R,107.0,R,45.0,R,62.0,R,396.0,R,222.0,R,174.0,R,2.0,R,1.0,R,1.0,R,713.0,R,432.0,R,281.0,R,113.0,R,64.0,R,49.0,R,82.0,R,43.0,R,39.0,R,149.0,R,94.0,R,,2024,55.0
228787,13,17,2,2,19,R,2229,R,1129.0,R,1100.0,R,1.0,Z,0.0,R,1.0,R,1049.0,R,493.0,R,556.0,R,71.0,R,21.0,R,50.0,R,277.0,R,140.0,R,137.0,R,1.0,Z,0.0,R,1.0,R,554.0,R,320.0,R,234.0,R,89.0,R,47.0,R,42.0,R,64.0,R,32.0,R,32.0,R,123.0,R,76.0,R,,2024,47.0
228787,14,18,2,2,20,R,499,R,335.0,R,164.0,Z,0.0,Z,0.0,Z,0.0,R,189.0,R,122.0,R,67.0,R,29.0,R,19.0,R,10.0,R,98.0,R,70.0,R,28.0,R,1.0,R,1.0,Z,0.0,R,131.0,R,92.0,R,39.0,R,17.0,R,11.0,R,6.0,R,13.0,R,7.0,R,6.0,R,21.0,R,13.0,R,,2024,8.0
